invoice_and_item_number,date,store_number,item_number,bottles_sold,bottle_volume_ml,sale_dollars,volume_sold_liters,volume_sold_gallons
INV-24428700017,2020-01-08,4477,43333,12,200,49.56,2.4,0.63
INV-24440800023,2020-01-08,5633,57125,6,1750,55.56,10.5,2.77
INV-24439500015,2020-01-08,3041,57148,6,1750,55.56,10.5,2.77
INV-24421200012,2020-01-08,4084,57148,6,1750,55.56,10.5,2.77
INV-24425400018,2020-01-08,2626,57144,6,1750,55.56,10.5,2.77
INV-24422200082,2020-01-08,2620,57144,6,1750,55.56,10.5,2.77
INV-24421500116,2020-01-08,2500,57174,6,1750,55.56,10.5,2.77
INV-24438600096,2020-01-08,2543,57120,6,1750,55.56,10.5,2.77
INV-24421700110,2020-01-08,2501,57168,6,1750,55.56,10.5,2.77
INV-24442000014,2020-01-08,4315,57157,6,1750,55.56,10.5,2.77
INV-24439700007,2020-01-08,4191,57158,6,1750,55.56,10.5,2.77
INV-24426100001,2020-01-08,4708,57144,6,1750,55.56,10.5,2.77
INV-24436100001,2020-01-08,3045,57158,6,1750,55.56,10.5,2.77
INV-24435100004,2020-01-08,4254,57148,6,1750,55.56,10.5,2.77
INV-24422800013,2020-01-08,2521,57144,6,1750,55.56,10.5,2.77
INV-24438000004,2020-01-08,2555,57148,6,1750,55.56,10.5,2.77
INV-24421100071,2020-01-08,2502,57144,6,1750,55.56,10.5,2.77
INV-24431700045,2020-01-08,2625,57129,6,1750,55.56,10.5,2.77
INV-24429300088,2020-01-08,2647,57144,6,1750,55.56,10.5,2.77
INV-24431700044,2020-01-08,2625,57157,6,1750,55.56,10.5,2.77
INV-24442000013,2020-01-08,4315,57125,6,1750,55.56,10.5,2.77
INV-24422200083,2020-01-08,2620,57148,6,1750,55.56,10.5,2.77
INV-24421700105,2020-01-08,2501,57129,6,1750,55.56,10.5,2.77
INV-24428900048,2020-01-08,3443,57144,6,1750,55.56,10.5,2.77
INV-24438600097,2020-01-08,2543,57157,6,1750,55.56,10.5,2.77
INV-24423400012,2020-01-08,4083,57174,6,1750,55.56,10.5,2.77
INV-24423400011,2020-01-08,4083,57148,6,1750,55.56,10.5,2.77
INV-24438500002,2020-01-08,4069,57148,6,1750,55.56,10.5,2.77
INV-24442000012,2020-01-08,4315,57148,6,1750,55.56,10.5,2.77
INV-24434700052,2020-01-08,2556,57157,6,1750,55.56,10.5,2.77
INV-24422200081,2020-01-08,2620,57129,6,1750,55.56,10.5,2.77
INV-24421700106,2020-01-08,2501,57144,6,1750,55.56,10.5,2.77
INV-24421700108,2020-01-08,2501,57150,6,1750,55.56,10.5,2.77
INV-24440600014,2020-01-08,4300,57181,6,1750,55.56,10.5,2.77
INV-24428900047,2020-01-08,3443,57150,6,1750,55.56,10.5,2.77
INV-24421700109,2020-01-08,2501,57157,6,1750,55.56,10.5,2.77
INV-24432600002,2020-01-08,5840,57144,6,1750,55.56,10.5,2.77
INV-24431100034,2020-01-08,2529,57125,6,1750,55.56,10.5,2.77
INV-24421400012,2020-01-08,3524,57148,6,1750,55.56,10.5,2.77
INV-24434300013,2020-01-08,4272,57157,6,1750,55.56,10.5,2.77
INV-24435600030,2020-01-08,3987,57168,6,1750,55.56,10.5,2.77
INV-24435600029,2020-01-08,3987,57148,6,1750,55.56,10.5,2.77
INV-24438000005,2020-01-08,2555,57129,6,1750,55.56,10.5,2.77
INV-24436300002,2020-01-08,4236,57157,6,1750,55.56,10.5,2.77
INV-24429300123,2020-01-08,2647,86506,12,750,61.56,9,2.37
INV-24435500019,2020-01-08,2585,55066,12,750,75.12,9,2.37
INV-24422800029,2020-01-08,2521,54436,12,750,75.12,9,2.37
INV-24429500006,2020-01-08,3773,55066,12,750,75.12,9,2.37
INV-24431700130,2020-01-08,2625,35917,12,1000,75.12,12,3.17
INV-24425000023,2020-01-08,2465,35917,12,1000,75.12,12,3.17
INV-24434000024,2020-01-08,3842,35917,12,1000,75.12,12,3.17
INV-24445700014,2020-01-08,5274,35917,12,1000,75.12,12,3.17
INV-24440400038,2020-01-08,3990,35917,12,1000,75.12,12,3.17
INV-24435000002,2020-01-08,3704,35917,12,1000,75.12,12,3.17
INV-24429800054,2020-01-08,3773,35917,12,1000,75.12,12,3.17
INV-24441600009,2020-01-08,3525,35917,12,1000,75.12,12,3.17
INV-24443300040,2020-01-08,2565,35917,12,1000,75.12,12,3.17
INV-24445200004,2020-01-08,5880,35917,12,1000,75.12,12,3.17
INV-24438200052,2020-01-08,5257,35917,12,1000,75.12,12,3.17
INV-24437600050,2020-01-08,2191,86251,24,1000,87.12,24,6.34
INV-24432000061,2020-01-08,3952,86251,24,1000,87.12,24,6.34
INV-24421700111,2020-01-08,2501,57174,12,1750,111.12,21,5.54
INV-24438600049,2020-01-08,2543,35917,24,1000,150.24,24,6.34
INV-24440800010,2020-01-08,5633,35917,24,1000,150.24,24,6.34
INV-24427100016,2020-01-08,4475,43333,48,200,198.24,9.6,2.53
INV-24432000070,2020-01-08,3952,35917,48,1000,300.48,48,12.68
INV-24437600021,2020-01-08,2191,35917,48,1000,300.48,48,12.68
INV-24443600001,2020-01-08,3390,995892,1,750,142.49,0.75,0.19
INV-24422900003,2020-01-08,5146,6316,12,750,384.12,9,2.37
INV-24443300045,2020-01-08,2565,37103,6,750,92.28,4.5,1.18
INV-24423500013,2020-01-08,4767,27014,6,750,177.06,4.5,1.18
INV-24421100055,2020-01-08,2502,27014,6,750,177.06,4.5,1.18
INV-24423100028,2020-01-08,2673,27014,6,750,177.06,4.5,1.18
INV-24421100093,2020-01-08,2502,80004,6,750,84.78,4.5,1.18
INV-24431700017,2020-01-08,2625,31990,6,750,145.56,4.5,1.18
INV-24430000068,2020-01-08,2590,42242,12,750,169.56,9,2.37
INV-24445200020,2020-01-08,5880,26828,3,1750,138.06,5.25,1.38
INV-24422600083,2020-01-08,2648,26828,6,1750,276.12,10.5,2.77
INV-24426100008,2020-01-08,4708,26828,6,1750,276.12,10.5,2.77
INV-24434800015,2020-01-08,2700,26828,6,1750,276.12,10.5,2.77
INV-24435500006,2020-01-08,2585,26828,6,1750,276.12,10.5,2.77
INV-24423600015,2020-01-08,3625,26828,6,1750,276.12,10.5,2.77
INV-24431200076,2020-01-08,2512,86673,6,1750,276.12,10.5,2.77
INV-24426700018,2020-01-08,4312,26828,6,1750,276.12,10.5,2.77
INV-24443700037,2020-01-08,3390,26828,6,1750,276.12,10.5,2.77
INV-24425600005,2020-01-08,4320,26828,6,1750,276.12,10.5,2.77
INV-24427900017,2020-01-08,3629,26828,6,1750,276.12,10.5,2.77
INV-24430400021,2020-01-08,4634,36304,1,375,2.79,0.37,0.09
INV-24443300106,2020-01-08,2565,80571,1,50,6.83,0.05,0.01
INV-24443300052,2020-01-08,2565,39680,1,50,7.58,0.05,0.01
INV-24429900008,2020-01-08,3773,39559,1,50,7.58,0.05,0.01
INV-24429900007,2020-01-08,3773,39555,1,50,7.58,0.05,0.01
INV-24429900006,2020-01-08,3773,39553,1,50,7.58,0.05,0.01
INV-24429300047,2020-01-08,2647,37934,3,375,7.83,1.12,0.29
INV-24423200009,2020-01-08,4609,36304,4,375,11.16,1.5,0.39
INV-24432300006,2020-01-08,5070,36304,4,375,11.16,1.5,0.39
INV-24443900019,2020-01-08,5068,76487,2,1000,12.16,2,0.52
INV-24435000062,2020-01-08,3704,76487,2,1000,12.16,2,0.52
INV-24442700046,2020-01-08,5316,76487,2,1000,12.16,2,0.52
INV-24444500065,2020-01-08,2522,80571,2,50,13.66,0.1,0.02
INV-24430400035,2020-01-08,4634,80571,2,50,13.66,0.1,0.02
INV-24440100054,2020-01-08,2642,80571,2,50,13.66,0.1,0.02
INV-24438200066,2020-01-08,5257,80571,2,50,13.66,0.1,0.02
INV-24429000028,2020-01-08,2852,38088,1,1750,14.16,1.75,0.46
INV-24443300010,2020-01-08,2565,10804,2,200,14.16,0.4,0.1
INV-24425900039,2020-01-08,5259,10804,2,200,14.16,0.4,0.1
INV-24440100064,2020-01-08,2642,37934,6,375,15.66,2.25,0.59
INV-24430900065,2020-01-08,2605,35944,6,375,15.66,2.25,0.59
INV-24420400041,2020-01-08,3465,55084,4,375,21.32,1.5,0.39
INV-24435000068,2020-01-08,3704,55084,4,375,21.32,1.5,0.39
INV-24424500032,2020-01-08,4404,36304,8,375,22.32,3,0.79
INV-24421700053,2020-01-08,2501,36304,8,375,22.32,3,0.79
INV-24439100019,2020-01-08,2611,80571,4,50,27.32,0.2,0.05
INV-24435000048,2020-01-08,3704,15247,3,1000,28.32,3,0.79
INV-24445100004,2020-01-08,4485,15247,3,1000,28.32,3,0.79
INV-24425900042,2020-01-08,5259,38088,2,1750,28.32,3.5,0.92
INV-24430000116,2020-01-08,2590,10804,4,200,28.32,0.8,0.21
INV-24438600004,2020-01-08,2543,10789,4,200,28.32,0.8,0.21
INV-24438600008,2020-01-08,2543,10804,4,200,28.32,0.8,0.21
INV-24423100070,2020-01-08,2673,39556,4,50,30.32,0.2,0.05
INV-24423100071,2020-01-08,2673,39555,4,50,30.32,0.2,0.05
INV-24437200002,2020-01-08,3549,37934,24,375,62.64,9,2.37
INV-24442800022,2020-01-08,5568,37934,24,375,62.64,9,2.37
INV-24422800061,2020-01-08,2521,37347,12,1000,77.28,12,3.17
INV-24428100048,2020-01-08,3477,37347,12,1000,77.28,12,3.17
INV-24429800034,2020-01-08,3773,37347,12,1000,77.28,12,3.17
INV-24444900025,2020-01-08,4582,37347,12,1000,77.28,12,3.17
INV-24431300064,2020-01-08,2670,37347,12,1000,77.28,12,3.17
INV-24434000023,2020-01-08,3842,37347,12,1000,77.28,12,3.17
INV-24438600055,2020-01-08,2543,37347,12,1000,77.28,12,3.17
INV-24438800002,2020-01-08,3726,6998,6,1750,101.28,10.5,2.77
INV-24443700035,2020-01-08,3390,6998,6,1750,101.28,10.5,2.77
INV-24438000025,2020-01-08,2555,6998,6,1750,101.28,10.5,2.77
INV-24432600003,2020-01-08,5840,63355,12,750,113.28,9,2.37
INV-24423900008,2020-01-08,3656,63355,12,750,113.28,9,2.37
INV-24427400071,2020-01-08,2629,63354,12,750,113.28,9,2.37
INV-24422600045,2020-01-08,2648,63355,12,750,113.28,9,2.37
INV-24444900024,2020-01-08,4582,15247,12,1000,113.28,12,3.17
INV-24421400021,2020-01-08,3524,87997,12,1000,125.28,12,3.17
INV-24443300047,2020-01-08,2565,37347,24,1000,154.56,24,6.34
INV-24421000048,2020-01-08,5144,37347,24,1000,154.56,24,6.34
INV-24443700040,2020-01-08,3390,37347,24,1000,154.56,24,6.34
INV-24421400033,2020-01-08,3524,37347,24,1000,154.56,24,6.34
INV-24444300010,2020-01-08,2233,15247,24,1000,226.56,24,6.34
INV-24431200100,2020-01-08,2512,64601,24,750,405.12,18,4.75
INV-24441800002,2020-01-08,3525,73053,6,1000,147.06,6,1.58
INV-24421500132,2020-01-08,2500,73053,6,1000,147.06,6,1.58
INV-24431200012,2020-01-08,2512,73053,6,1000,147.06,6,1.58
INV-24438000009,2020-01-08,2555,73053,6,1000,147.06,6,1.58
INV-24434000036,2020-01-08,3842,73053,6,1000,147.06,6,1.58
INV-24437600048,2020-01-08,2191,73053,6,1000,147.06,6,1.58
INV-24428100050,2020-01-08,3477,28627,6,1000,195.06,6,1.58
INV-24431500010,2020-01-08,2285,28627,6,1000,195.06,6,1.58
INV-24430300001,2020-01-08,5230,47863,12,375,294.12,4.5,1.18
INV-24438200040,2020-01-08,5257,73053,12,1000,294.12,12,3.17
INV-24445200035,2020-01-08,5880,43337,6,1000,105.78,6,1.58
INV-24432600026,2020-01-08,5840,43337,6,1000,105.78,6,1.58
INV-24445700012,2020-01-08,5274,43337,12,1000,211.56,12,3.17
INV-24435600003,2020-01-08,3987,43337,12,1000,211.56,12,3.17
INV-24445400004,2020-01-08,3484,43337,12,1000,211.56,12,3.17
INV-24419600005,2020-01-08,4326,43337,12,1000,211.56,12,3.17
INV-24435000007,2020-01-08,3704,43337,12,1000,211.56,12,3.17
INV-24422400025,2020-01-08,3899,43337,12,1000,211.56,12,3.17
INV-24427700011,2020-01-08,4743,43337,12,1000,211.56,12,3.17
INV-24421100015,2020-01-08,2502,43337,12,1000,211.56,12,3.17
INV-24444800016,2020-01-08,3622,43337,12,1000,211.56,12,3.17
INV-24438000040,2020-01-08,2555,43337,12,1000,211.56,12,3.17
INV-24429300070,2020-01-08,2647,43337,12,1000,211.56,12,3.17
INV-24430000023,2020-01-08,2590,43337,12,1000,211.56,12,3.17
INV-24423600038,2020-01-08,3625,43337,12,1000,211.56,12,3.17
INV-24437200008,2020-01-08,3549,43337,12,1000,211.56,12,3.17
INV-24433200032,2020-01-08,4073,43337,12,1000,211.56,12,3.17
INV-24438600080,2020-01-08,2543,43337,24,1000,423.12,24,6.34
INV-24427400036,2020-01-08,2629,43337,24,1000,423.12,24,6.34
INV-24421000038,2020-01-08,5144,67267,24,1000,423.12,24,6.34
INV-24441600016,2020-01-08,3525,43337,24,1000,423.12,24,6.34
INV-24434000030,2020-01-08,3842,43337,24,1000,423.12,24,6.34
INV-24431200019,2020-01-08,2512,43337,24,1000,423.12,24,6.34
INV-24444300028,2020-01-08,2233,43337,24,1000,423.12,24,6.34
INV-24444900004,2020-01-08,4582,43337,24,1000,423.12,24,6.34
INV-24444200005,2020-01-08,5293,43337,24,1000,423.12,24,6.34
INV-24431300085,2020-01-08,2670,43337,24,1000,423.12,24,6.34
INV-24438200065,2020-01-08,5257,43337,48,1000,846.24,48,12.68
INV-24437600039,2020-01-08,2191,43337,48,1000,846.24,48,12.68
INV-24426700006,2020-01-08,4312,43337,48,1000,846.24,48,12.68
INV-24422200108,2020-01-08,2620,77709,3,750,37.14,2.25,0.59
INV-24422200113,2020-01-08,2620,78079,3,750,37.14,2.25,0.59
INV-24425900011,2020-01-08,5259,37996,3,750,37.14,2.25,0.59
INV-24422600060,2020-01-08,2648,43747,3,750,37.14,2.25,0.59
INV-24420000001,2020-01-08,4829,37642,3,750,37.14,2.25,0.59
INV-24441100069,2020-01-08,2601,77852,3,750,37.14,2.25,0.59
INV-24433500045,2020-01-08,2684,77847,3,750,37.14,2.25,0.59
INV-24429300115,2020-01-08,2647,77709,3,750,37.14,2.25,0.59
INV-24434200021,2020-01-08,4774,37996,3,750,37.14,2.25,0.59
INV-24420500027,2020-01-08,4617,77852,3,750,37.14,2.25,0.59
INV-24424200023,2020-01-08,4725,34820,3,750,37.14,2.25,0.59
INV-24436500019,2020-01-08,5868,77842,3,750,37.14,2.25,0.59
INV-24423400030,2020-01-08,4083,77683,3,750,37.14,2.25,0.59
INV-24439100050,2020-01-08,2611,78071,3,750,37.14,2.25,0.59
INV-24431300014,2020-01-08,2670,78079,3,750,37.14,2.25,0.59
INV-24443700078,2020-01-08,3390,77658,3,750,37.14,2.25,0.59
INV-24443900042,2020-01-08,5068,38006,3,750,37.14,2.25,0.59
INV-24420500032,2020-01-08,4617,33663,3,750,37.14,2.25,0.59
INV-24424500004,2020-01-08,4404,77740,3,750,37.14,2.25,0.59
INV-24430000144,2020-01-08,2590,78073,3,750,37.14,2.25,0.59
INV-24422200043,2020-01-08,2620,34823,3,750,37.14,2.25,0.59
INV-24420500025,2020-01-08,4617,77709,3,750,37.14,2.25,0.59
INV-24439100037,2020-01-08,2611,77709,3,750,37.14,2.25,0.59
INV-24429300004,2020-01-08,2647,10834,3,375,37.14,1.12,0.29
INV-24438600027,2020-01-08,2543,20366,3,750,49.14,2.25,0.59
INV-24423400036,2020-01-08,4083,28625,2,750,55.14,1.5,0.39
INV-24422600126,2020-01-08,2648,77847,6,750,74.28,4.5,1.18
INV-24444000022,2020-01-08,5293,33663,6,750,74.28,4.5,1.18
INV-24444700023,2020-01-08,5812,37996,6,750,74.28,4.5,1.18
INV-24422600122,2020-01-08,2648,77647,6,750,74.28,4.5,1.18
INV-24430100005,2020-01-08,4487,37996,6,750,74.28,4.5,1.18
INV-24427400094,2020-01-08,2629,35453,6,750,74.28,4.5,1.18
INV-24424000003,2020-01-08,4405,34820,6,750,74.28,4.5,1.18
INV-24424200016,2020-01-08,4725,37996,6,750,74.28,4.5,1.18
INV-24423500005,2020-01-08,4767,34820,6,750,74.28,4.5,1.18
INV-24434300009,2020-01-08,4272,37996,6,750,74.28,4.5,1.18
INV-24424600013,2020-01-08,5099,37996,6,750,74.28,4.5,1.18
INV-24424000005,2020-01-08,4405,37996,6,750,74.28,4.5,1.18
INV-24422600121,2020-01-08,2648,78071,6,750,74.28,4.5,1.18
INV-24442800031,2020-01-08,5568,34820,6,750,74.28,4.5,1.18
INV-24430100021,2020-01-08,4487,77847,6,750,74.28,4.5,1.18
INV-24431200084,2020-01-08,2512,27479,3,750,86.28,2.25,0.59
INV-24424100009,2020-01-08,5564,38006,12,750,148.56,9,2.37
INV-24439000010,2020-01-08,4735,38006,12,750,148.56,9,2.37
INV-24438800010,2020-01-08,3726,77637,12,750,148.56,9,2.37
INV-24429000021,2020-01-08,2852,34820,12,750,148.56,9,2.37
INV-24423100049,2020-01-08,2673,77647,12,750,148.56,9,2.37
INV-24422200060,2020-01-08,2620,37996,12,750,148.56,9,2.37
INV-24421800030,2020-01-08,3645,33663,12,750,148.56,9,2.37
INV-24439000009,2020-01-08,4735,34820,12,750,148.56,9,2.37
INV-24432000031,2020-01-08,3952,77698,12,750,148.56,9,2.37
INV-24422300005,2020-01-08,2619,38006,12,750,148.56,9,2.37
INV-24438600120,2020-01-08,2543,77714,12,750,148.56,9,2.37
INV-24430900017,2020-01-08,2605,43747,12,750,148.56,9,2.37
INV-24423600052,2020-01-08,3625,33658,12,750,148.56,9,2.37
INV-24445700015,2020-01-08,5274,37996,12,750,148.56,9,2.37
INV-24420000020,2020-01-08,4829,77683,12,750,148.56,9,2.37
INV-24420000007,2020-01-08,4829,77674,12,750,148.56,9,2.37
INV-24434700029,2020-01-08,2556,37996,12,750,148.56,9,2.37
INV-24423900018,2020-01-08,3656,33663,12,750,148.56,9,2.37
INV-24444300033,2020-01-08,2233,33658,12,750,148.56,9,2.37
INV-24421500076,2020-01-08,2500,36435,12,750,148.56,9,2.37
INV-24434800038,2020-01-08,2700,34820,12,750,148.56,9,2.37
INV-24439300005,2020-01-08,5301,37996,12,750,148.56,9,2.37
INV-24431200042,2020-01-08,2512,34820,12,750,148.56,9,2.37
INV-24421700148,2020-01-08,2501,77889,12,750,148.56,9,2.37
INV-24421500068,2020-01-08,2500,35435,12,750,148.56,9,2.37
INV-24421700142,2020-01-08,2501,77674,12,750,148.56,9,2.37
INV-24427900051,2020-01-08,3629,33663,12,750,148.56,9,2.37
INV-24422200061,2020-01-08,2620,38006,12,750,148.56,9,2.37
INV-24440500008,2020-01-08,2600,34820,12,750,148.56,9,2.37
INV-24423100048,2020-01-08,2673,77847,12,750,148.56,9,2.37
INV-24439100006,2020-01-08,2611,37996,12,750,148.56,9,2.37
INV-24422300007,2020-01-08,2619,77688,12,750,148.56,9,2.37
INV-24422400048,2020-01-08,3899,43501,12,750,148.56,9,2.37
INV-24423100051,2020-01-08,2673,77740,12,750,148.56,9,2.37
INV-24431000038,2020-01-08,3628,77688,12,750,148.56,9,2.37
INV-24421500063,2020-01-08,2500,34823,12,750,148.56,9,2.37
INV-24422800053,2020-01-08,2521,36435,12,750,148.56,9,2.37
INV-24438600118,2020-01-08,2543,77674,12,750,148.56,9,2.37
INV-24438600123,2020-01-08,2543,77842,12,750,148.56,9,2.37
INV-24430600019,2020-01-08,3707,34820,12,750,148.56,9,2.37
INV-24438600046,2020-01-08,2543,34820,12,750,148.56,9,2.37
INV-24423800004,2020-01-08,4665,38006,12,750,148.56,9,2.37
INV-24421700147,2020-01-08,2501,77847,12,750,148.56,9,2.37
INV-24421100075,2020-01-08,2502,77880,12,750,148.56,9,2.37
INV-24421700141,2020-01-08,2501,77658,12,750,148.56,9,2.37
INV-24422800052,2020-01-08,2521,33658,12,750,148.56,9,2.37
INV-24421500137,2020-01-08,2500,77740,12,750,148.56,9,2.37
INV-24441000034,2020-01-08,4021,33658,12,750,148.56,9,2.37
INV-24421700144,2020-01-08,2501,77698,12,750,148.56,9,2.37
INV-24430600009,2020-01-08,3707,33663,12,750,148.56,9,2.37
INV-24421200007,2020-01-08,4084,37996,12,750,148.56,9,2.37
INV-24421500069,2020-01-08,2500,35453,12,750,148.56,9,2.37
INV-24434700019,2020-01-08,2556,33658,12,750,148.56,9,2.37
INV-24427900050,2020-01-08,3629,33658,12,750,148.56,9,2.37
INV-24436700010,2020-01-08,5706,37996,12,750,148.56,9,2.37
INV-24432000048,2020-01-08,3952,37642,12,750,148.56,9,2.37
INV-24428700002,2020-01-08,4477,37996,12,750,148.56,9,2.37
INV-24421700145,2020-01-08,2501,77740,12,750,148.56,9,2.37
INV-24421500139,2020-01-08,2500,77842,12,750,148.56,9,2.37
INV-24423100047,2020-01-08,2673,77683,12,750,148.56,9,2.37
INV-24438000016,2020-01-08,2555,37996,12,750,148.56,9,2.37
INV-24422200041,2020-01-08,2620,34820,12,750,148.56,9,2.37
INV-24438600119,2020-01-08,2543,77709,12,750,148.56,9,2.37
INV-24440400040,2020-01-08,3990,78079,12,750,148.56,9,2.37
INV-24437600036,2020-01-08,2191,34823,12,750,148.56,9,2.37
INV-24427900043,2020-01-08,3629,43109,12,750,148.56,9,2.37
INV-24423600030,2020-01-08,3625,77688,12,750,148.56,9,2.37
INV-24432800006,2020-01-08,4247,77688,12,750,148.56,9,2.37
INV-24431200048,2020-01-08,2512,37996,12,750,148.56,9,2.37
INV-24439300010,2020-01-08,5301,34820,12,750,148.56,9,2.37
INV-24431200049,2020-01-08,2512,77842,12,750,148.56,9,2.37
INV-24431300040,2020-01-08,2670,43109,12,750,148.56,9,2.37
INV-24431700057,2020-01-08,2625,77637,12,750,148.56,9,2.37
INV-24437400024,2020-01-08,3811,33663,12,750,148.56,9,2.37
INV-24423400005,2020-01-08,4083,37996,12,750,148.56,9,2.37
INV-24440100038,2020-01-08,2642,33663,12,750,148.56,9,2.37
INV-24424300001,2020-01-08,5845,37996,12,750,148.56,9,2.37
INV-24421700146,2020-01-08,2501,77842,12,750,148.56,9,2.37
INV-24422800039,2020-01-08,2521,38006,12,750,148.56,9,2.37
INV-24423700017,2020-01-08,4727,37996,12,750,148.56,9,2.37
INV-24422800054,2020-01-08,2521,33663,12,750,148.56,9,2.37
INV-24430600026,2020-01-08,3707,33658,12,750,148.56,9,2.37
INV-24421700143,2020-01-08,2501,77683,12,750,148.56,9,2.37
INV-24426000005,2020-01-08,5671,37996,12,750,148.56,9,2.37
INV-24431000034,2020-01-08,3628,34820,12,750,148.56,9,2.37
INV-24430900016,2020-01-08,2605,38006,12,750,148.56,9,2.37
INV-24423300016,2020-01-08,4406,38006,12,750,148.56,9,2.37
INV-24421700063,2020-01-08,2501,37996,12,750,148.56,9,2.37
INV-24434800001,2020-01-08,2700,37996,12,750,148.56,9,2.37
INV-24426200012,2020-01-08,4629,34820,12,750,148.56,9,2.37
INV-24432000021,2020-01-08,3952,77852,12,750,148.56,9,2.37
INV-24432000015,2020-01-08,3952,77683,12,750,148.56,9,2.37
INV-24420000011,2020-01-08,4829,77709,12,750,148.56,9,2.37
INV-24422400015,2020-01-08,3899,34820,12,750,148.56,9,2.37
INV-24443900083,2020-01-08,5068,43095,12,750,148.56,9,2.37
INV-24422400037,2020-01-08,3899,33658,12,750,148.56,9,2.37
INV-24439700002,2020-01-08,4191,37996,12,750,148.56,9,2.37
INV-24422600128,2020-01-08,2648,77683,12,750,148.56,9,2.37
INV-24430000017,2020-01-08,2590,38006,12,750,148.56,9,2.37
INV-24423600029,2020-01-08,3625,77847,12,750,148.56,9,2.37
INV-24422900004,2020-01-08,5146,35453,12,750,148.56,9,2.37
INV-24443000018,2020-01-08,3626,37996,12,750,148.56,9,2.37
INV-24434800007,2020-01-08,2700,77740,12,750,148.56,9,2.37
INV-24427900032,2020-01-08,3629,77852,12,750,148.56,9,2.37
INV-24435500018,2020-01-08,2585,77674,12,750,148.56,9,2.37
INV-24423100045,2020-01-08,2673,37996,12,750,148.56,9,2.37
INV-24438600060,2020-01-08,2543,37996,12,750,148.56,9,2.37
INV-24420000018,2020-01-08,4829,35453,12,750,148.56,9,2.37
INV-24430000152,2020-01-08,2590,37996,12,750,148.56,9,2.37
INV-24423100052,2020-01-08,2673,77637,12,750,148.56,9,2.37
INV-24444800014,2020-01-08,3622,77683,12,750,148.56,9,2.37
INV-24434700065,2020-01-08,2556,77740,12,750,148.56,9,2.37
INV-24423100050,2020-01-08,2673,77714,12,750,148.56,9,2.37
INV-24438600042,2020-01-08,2543,27479,6,750,172.56,4.5,1.18
INV-24427400048,2020-01-08,2629,27479,6,750,172.56,4.5,1.18
INV-24431700022,2020-01-08,2625,27027,6,750,172.56,4.5,1.18
INV-24422800036,2020-01-08,2521,20366,12,750,196.56,9,2.37
INV-24439400008,2020-01-08,5264,10834,24,375,297.12,9,2.37
INV-24430600014,2020-01-08,3707,38006,24,750,297.12,18,4.75
INV-24421700064,2020-01-08,2501,38006,24,750,297.12,18,4.75
INV-24431000039,2020-01-08,3628,77674,24,750,297.12,18,4.75
INV-24423600028,2020-01-08,3625,37996,24,750,297.12,18,4.75
INV-24422800051,2020-01-08,2521,34823,24,750,297.12,18,4.75
INV-24432000018,2020-01-08,3952,27479,12,750,345.12,9,2.37
INV-24431700024,2020-01-08,2625,27479,12,750,345.12,9,2.37
INV-24431200099,2020-01-08,2512,20366,24,750,393.12,18,4.75
INV-24421500054,2020-01-08,2500,33658,48,750,594.24,36,9.51
INV-24432100001,2020-01-08,3952,27479,24,750,690.24,18,4.75
INV-24440400009,2020-01-08,3990,100148,1,750,41.39,0.75,0.19
INV-24431200086,2020-01-08,2512,26906,2,750,82.78,1.5,0.39
INV-24441600033,2020-01-08,3525,4616,2,750,118.78,1.5,0.39
INV-24431700111,2020-01-08,2625,19227,6,1000,222.06,6,1.58
INV-24428200001,2020-01-08,3477,4113,2,750,1649.98,1.5,0.39
INV-24441300017,2020-01-08,5743,34001,3,50,35.64,0.15,0.03
INV-24422200096,2020-01-08,2620,67266,3,750,41.64,2.25,0.59
INV-24441100047,2020-01-08,2601,67266,3,750,41.64,2.25,0.59
INV-24442700063,2020-01-08,5316,37997,3,1000,41.64,3,0.79
INV-24441600050,2020-01-08,3525,77848,3,1000,41.64,3,0.79
INV-24420500053,2020-01-08,4617,64572,3,375,41.64,1.12,0.29
INV-24420500051,2020-01-08,4617,64711,3,375,41.64,1.12,0.29
INV-24427000016,2020-01-08,4867,64511,3,375,41.64,1.12,0.29
INV-24427000017,2020-01-08,4867,64439,3,375,41.64,1.12,0.29
INV-24426000002,2020-01-08,5671,36886,12,750,59.64,9,2.37
INV-24440200012,2020-01-08,5353,36886,12,750,59.64,9,2.37
INV-24428900068,2020-01-08,3443,36886,12,750,59.64,9,2.37
INV-24421700057,2020-01-08,2501,36886,12,750,59.64,9,2.37
INV-24421100041,2020-01-08,2502,36886,12,750,59.64,9,2.37
INV-24426800033,2020-01-08,4312,36886,12,750,59.64,9,2.37
INV-24421800032,2020-01-08,3645,36648,12,750,59.64,9,2.37
INV-24437400025,2020-01-08,3811,36648,12,750,59.64,9,2.37
INV-24427100007,2020-01-08,4475,36886,12,750,59.64,9,2.37
INV-24436500004,2020-01-08,5868,36886,12,750,59.64,9,2.37
INV-24439200018,2020-01-08,2596,36886,12,750,59.64,9,2.37
INV-24427800053,2020-01-08,5314,36886,12,750,59.64,9,2.37
INV-24442100003,2020-01-08,5704,36886,12,750,59.64,9,2.37
INV-24422200051,2020-01-08,2620,36886,12,750,59.64,9,2.37
INV-24438400007,2020-01-08,3916,36886,12,750,59.64,9,2.37
INV-24427000012,2020-01-08,4867,36886,12,750,59.64,9,2.37
